"x","y",""
-94.7214859230934,46.96091881056,8597
-112.24581998425,34.7113962617881,8618
-111.665914761346,41.4968836566941,8648
-92.6240571016447,41.966970957935,8742
-111.171773869127,45.9741507752445,8753
-122.571348697475,44.064370900753,8769
-92.8077049352764,42.0879143667078,8787
-101.31863398852,41.6146594051132,8809
-92.1029887730186,44.7613576479761,8837
-122.600884457415,42.1996427799542,8842
-94.4279391940582,41.7157021767767,8846
-106.602846718046,34.8436145691255,8860
-91.8779452955942,45.5409199019166,8881
-84.0965911322009,35.7168481026651,8890
-106.156026866983,33.5303793739332,8939
-108.385867270212,40.8833879424401,8941
-102.417292887862,37.9372349290244,8970
-102.397606073272,39.1992837827354,9010
-84.8376312606997,40.6305299631453,9017
-89.9476565922345,41.0484373228813,9038
-121.180066575125,41.6415702139043,9050
-115.163328038022,44.7340888078413,9059
-102.967061126075,47.0967400484132,9093
-75.3578954086548,40.4513576359963,9100
-107.689882493806,38.9662423133672,9148
-107.339855625331,35.1437303106889,9169
-114.220127490213,35.8547098252515,9189
-92.050672754703,33.8301333607126,9195
-90.7556644205417,31.5960991330193,9200
-109.489058447194,34.8214140194062,9204
-79.9253656416113,38.9298908854969,9216
-92.6529638458643,38.4064541440268,9258
-85.9441355375385,38.2873964602716,9289
-89.2719705016617,38.1740715599723,9349
-81.7836702944654,37.4370414641417,9349
-92.818903138949,40.6106334161785,9357
-109.664965367841,34.1489524558987,9365
-96.0044224504715,40.4674298318686,9390
-116.024406067136,34.181197916479,9423
-99.4728576796213,35.1371033881961,9457
-104.265748192598,42.3857681521853,9459
-73.6334961492247,44.4999498713922,9481
-113.519519330116,44.0201244199904,9493
-115.479084961475,33.092458929193,9505
-68.7700886670384,45.8443426902543,9505
-93.3692149658568,43.8981725907737,9518
-97.014791383801,37.1315522849533,9525
-80.8646484815653,40.0536216074739,9528
-89.4172686624018,45.5767456082353,9531
-104.866200367336,31.1361411857506,9532
-93.0352552656289,36.7969123768842,9543
-93.9459336653628,47.0398624736839,9558
-82.5455118434223,34.7854482778856,9572
-82.1750369562816,28.8319172834276,9618
-75.5790477608917,41.6459307178245,9618
-94.0560237411611,32.6606605028098,9644
-88.0453664590906,35.5419885291363,9668
-89.2006340747438,31.2553164004605,9675
-110.148553692989,44.2211411441598,9677
-93.8645190780044,40.7158544011554,9711
-99.5936838234495,28.2934191529157,9717
-118.249990289972,37.283127640977,9757
-92.8910239559351,37.7361608638756,9759
-89.5509227824923,32.2199483918379,9775
-85.2275243298092,45.1867863682454,9778
-94.2508078059442,46.5557597259678,9784
-81.0307243128955,39.5009828326299,9843
-94.443668332813,43.1462922531698,9849
-100.343465192184,30.5342856959627,9871
-86.7884215374009,38.9965195465211,9884
-110.669254603506,32.0752202957029,9931
-98.7806730163322,43.7672378322632,9932
-113.860423148016,34.9525334154192,9941
-87.2485070926468,37.9455089547908,9963
-95.1806581086325,31.4629777729548,9968
-110.721899696446,38.4870811857586,9975
-104.069049786429,33.4469377950201,10001
-115.288778250247,36.5647206924816,10019
-97.6339235478931,37.0181172385224,10036
-101.6478614101,40.4660792949672,10057
-102.107249398565,31.7478971056357,10061
-100.855511511221,42.7067608620172,10061
-118.806879783086,36.8100498079471,10073
-72.215499104125,43.8956910306967,10121
-104.11371791767,37.343298750906,10126
-88.0564861767668,41.1106082079303,10144
-95.9308450241495,29.8097684748717,10168
-80.1036708021667,34.3050871926831,10194
-102.691932533696,30.8893127255311,10195
-112.600236362648,32.3883378617646,10208
-105.612728514343,48.1302148840343,10235
-76.7579648747144,40.7827886212241,10240
-117.522229438928,34.6609307444845,10256
-121.267936964614,47.7147266152031,10265
-85.8221285728345,33.8868931957488,10269
-113.859888621595,37.5383098932073,10286
-119.968006379712,39.0653137942284,10300
-117.588714139727,33.5815323342087,10301
-117.706290257119,43.746040456322,10335
-114.714981053001,35.6577641244497,10375
-85.2195462537851,38.6007181385564,10396
-106.085205808171,40.1205796519184,10401
-87.0436405846601,32.1721636443047,10401
-105.90621709715,42.1783330294588,10415
-101.285254683682,30.0017507339497,10528
-97.9539196415172,28.8894303365714,10543
-111.325562654623,35.6045631140875,10565
-85.6083679071478,32.5755283635625,10579
-121.304495462478,45.8207295350134,10602
-95.4388897910541,39.2643204586845,10627
-93.902731474243,33.3679228054496,10638
-95.8520052769045,30.0291503401768,10641
-117.448750892073,36.6150652826017,10665
-101.631264213003,42.3722883677187,10727
-117.510954051541,43.8972020535133,10728
-91.9294260274317,45.2869955857576,10744
-96.4352951983333,32.0431043544265,10746
-90.6375000475191,38.4388701438109,10835
-100.35724837229,35.1444495044511,10855
-121.31175716247,41.7619769677511,10877
-94.3669252598848,36.9873448216683,10881
-98.5256762028565,39.8126932260078,10881
-119.455148792576,39.5360140414288,10884
-108.390687781834,36.4180802035988,10897
-74.0680854224823,44.1182725158842,10902
-88.0688109082312,43.3103859506204,10927
-100.132028227533,30.5659631118876,10944
-108.141418620215,37.1471300305303,10985
-104.72886536679,38.4830103259967,10993
-86.7489955215712,30.9453218755273,11009
-107.387385823747,39.9952254784239,11019
-71.0846505280075,44.6011096042112,11028
-86.7799399346415,36.2447188352257,11029
-82.1092880314907,29.5150255052273,11031
-84.0612874302104,31.10341725746,11035
-118.264922660265,44.7426465259032,11052
-101.397807482495,46.4654735951225,11057
-92.8947440256865,48.4309714578679,11073
-88.8186454422999,44.9024291678481,11087
-101.767482902631,43.7544962141791,11097
-79.5204337909862,40.3406888799878,11130
-120.227915146501,38.2657644460249,11130
-90.66862780044,42.5807083855168,11153
-111.583943253683,41.0725070903666,11154
-107.330749370167,39.2014049476483,11168
-97.8963749333804,36.2799904992808,11169
-107.485774410798,47.3992782037699,11171
-121.750050623007,43.9418058265731,11175
-114.574809252239,40.5593843629373,11214
-104.405721764531,40.0987291168632,11238
-122.747591862012,42.6879398758914,11292
-84.9365942347476,31.6889654330502,11299
-118.975437294364,48.695893513241,11304
-118.10827946018,37.0822474598739,11333
-90.755883781249,31.8691322572332,11342
-96.148812437208,29.9908752307648,11359
-108.973876098402,46.3187663663944,11449
-106.648088645557,44.4578390995257,11460
-78.2644909418733,34.5180028188657,11501
-75.789415269932,42.105390621114,11534
-118.320622356761,34.7799548834282,11536
-108.35267235242,40.1288601485726,11594
-107.778957548017,34.7352332860516,11617
-107.634840208153,45.0773377553901,11617
-97.5405029794169,44.5374710123669,11666
-108.838432615739,36.2682672420977,11678
-94.8817634973923,35.5372840865294,11681
-84.2564025163289,32.8450580520966,11690
-107.803724417727,33.0348349739463,11703
-102.486924439442,44.5138363232301,11749
-105.425139572054,45.3092672813931,11754
-110.790050365225,42.0885977026124,11782
-95.152961775288,39.3961092784753,11793
-93.7685041620332,46.9992823573189,11819
-102.815312466313,32.5335198170548,11840
-98.5137425856662,32.6493395577012,11841
-74.9579924885043,44.8951783660213,11864
-93.4798137909448,37.9788230652815,11888
-94.6237060119948,31.8241991571689,11930
-71.1482848284685,42.7800006321964,11939
-91.1388837499266,38.0591351265367,11956
-104.467202627283,41.7912149153983,12005
-85.2374869764774,41.0039577039866,12024
-113.125844339564,33.3142219852947,12054
-118.843014824431,42.2468224853759,12060
-83.5230174844468,33.9763644065688,12070
-70.8316762124663,43.3398989645933,12088
-109.691623916541,33.541268704621,12124
-84.1219461904129,42.8415603935149,12128
-88.2251659011862,31.7902881961352,12143
-93.6288765272656,35.5017033882189,12143
-99.476022426713,40.5001613706454,12160
-114.028526766963,34.846507969899,12167
-92.5830846727107,34.4165428752163,12204
-95.2367226992261,41.7224204589528,12209
-99.5025211034923,30.4503008671211,12220
-102.218359671486,39.3634945146822,12227
-99.7348424050422,42.2453015446686,12242
-96.3657997285285,40.0510383354215,12251
-122.698246483614,46.0578340900517,12252
-78.3047667438178,40.9098699350322,12262
-108.890380370134,41.6786754014736,12295
-106.580040977902,47.7091103641431,12301
-107.136138965385,37.2407797198178,12311
-105.326896343861,43.0577107471079,12361
-80.0585335137002,34.4888145114466,12364
-103.583714510147,43.9297136498044,12371
-84.4695514316031,30.474662416922,12393
-84.9149596759058,43.1691670784224,12495
-99.156433047898,27.7684850468846,12505
-109.069777635269,48.8987515801489,12508
-108.983813249875,33.9362266066943,12539
-107.064261473783,44.872265313449,12545
-114.182388560815,40.1764479994584,12550
-94.7789871725969,43.75343673183,12576
-91.2076791826422,42.4086425881692,12577
-122.635155798699,39.9444671802456,12583
-114.967359164963,43.832190228707,12618
-91.2465431898686,36.1302772864867,12635
-93.1634610129767,36.8407013822411,12640
-93.1396882007674,46.7053361756742,12711
-91.5510387825277,31.3247511363019,12727
-109.636564258174,35.3158372802588,12729
-106.288412094331,45.840431791741,12732
-121.39931352742,47.8817508632059,12749
-78.8767682684636,35.1744375616975,12760
-117.386695481217,35.1991142160897,12769
-113.350560071497,38.5893591635833,12793
-112.929003501316,47.4239581754088,12825
