"x","y",""
-106.662589138745,39.5421174541661,7291
-106.35652696425,39.6727746937637,7296
-105.930104320851,39.4219706370058,7297
-105.766006858436,40.0216405806911,7297
-106.053423158194,39.5435538290617,7298
-105.557096200234,38.9536213621209,7300
-106.078024675558,39.8661082479544,7301
-106.616671731717,39.7971130634873,7302
-106.486621326367,38.6978489052481,7303
-105.804415936303,40.0116195977961,7303
-106.752526908797,39.8554678206076,7305
-105.358998280301,39.6899961504874,7306
-105.689297284996,39.5888668593212,7309
-105.927646536345,39.2202191037166,7313
-107.244136345606,39.2943542584494,7314
-106.832569319109,39.1441592576463,7316
-106.655842873162,39.8397656898439,7317
-106.382848125858,39.4551534191811,7317
-106.111798917471,39.5781601301436,7318
-107.190265356586,39.8071754009781,7318
-107.142817891924,39.6417281104783,7318
-106.386029787254,39.7814481268896,7325
-106.622605297177,38.8909483537795,7327
-106.882773772876,39.8222262248178,7327
-106.665733212013,39.9937980328495,7330
-105.930996260684,38.7280377129479,7338
-106.802843087259,38.7303322779815,7339
-106.798641244276,38.9990191141688,7347
-106.191680376151,40.1725783323621,7351
-106.291756733719,40.1169723700588,7353
-106.092198003716,39.5422504457562,7358
-105.52278885616,39.6713140653589,7362
-106.511099218704,38.6752793135536,7374
-105.993467063316,39.6104496359503,7376
-105.57293066213,39.215121358237,7378
-106.580937853711,38.6393709935141,7379
-106.249660440151,39.4901857306174,7382
-107.00701211672,39.4381147451649,7386
-105.634606824934,39.1208574924975,7387
-106.237395270081,39.9581787066023,7388
-106.450451131295,39.5711318035104,7395
-105.520406419129,39.6709846278206,7398
-106.368439230435,39.2073675589816,7398
-106.327507457299,39.4540873163412,7419
-105.685564846557,39.8916816056706,7425
-105.485115425973,39.3013828306607,7425
-106.17688860434,39.6758897910369,7425
-107.105883217083,39.4233237046702,7430
-106.51852765075,39.0447427903689,7431
-106.441172702069,38.7969244797324,7432
-106.735253302879,39.8108645682862,7437
-106.204318909232,39.7471183723263,7444
-105.505154406509,39.8788850361738,7449
-106.854961847773,39.6616234315724,7453
-105.997181517542,39.8406666841207,7455
-106.92848532734,39.7202059071138,7455
-105.944390833929,39.3195721426131,7463
-105.94320994674,40.3204780438656,7465
-106.169623351432,39.5569688013362,7468
-106.390062577856,38.9301716976114,7483
-106.302988654931,39.6322298558759,7485
-106.058713797001,39.7483389079377,7485
-105.836663986232,38.9709415202673,7494
-106.307534338354,39.6160028818969,7500
-106.344146065101,39.6405191071217,7503
-105.864314360657,39.2981635414807,7504
-106.775878946241,38.8606880793695,7506
-107.088637340901,39.1974968607077,7509
-106.6949821594,39.3907680180361,7509
-106.734985387937,39.2867191239788,7510
-106.823275562993,39.6777935470525,7511
-106.514596446648,39.4227328253885,7518
-105.708910070734,38.7360841867841,7518
-105.995507008962,39.14995965864,7522
-105.772393444852,39.9135568903534,7528
-106.516485545755,39.3087865658108,7534
-106.771841781752,39.5691364335643,7546
-106.050522285118,39.6613675284946,7554
-105.942029490726,39.8262252677529,7555
-105.736148452392,39.2846809142983,7558
-106.191744094384,39.4349261818087,7561
-106.546305323933,39.6528411464145,7562
-106.44832042016,39.7096846525046,7564
-106.343946687444,39.2540027849463,7566
-105.995977522702,39.6707808674539,7567
-106.093438545921,39.9251247306326,7572
-106.07162421679,39.4977192006966,7583
-106.072690322702,40.0634287273603,7606
-106.062889389133,39.8862552212695,7611
-106.194033136306,39.8291426865633,7611
-106.15939989919,39.5236966192252,7611
-106.796161490706,39.5742638959926,7627
-105.622935921518,39.7025660973605,7627
-106.427275479848,38.8750482067524,7647
-106.248111706764,39.4958111770491,7658
-106.255580412416,38.646978470586,7663
-106.194628264627,39.3151728207826,7678
-106.725562562807,39.904965176333,7688
-106.10737474438,39.5671220852728,7692
-106.524412307089,39.2524621160084,7695
-105.554737474327,38.7687113243637,7696
-106.210275449095,39.5418949957414,7696
-106.814113920671,39.3283575219857,7698
-105.512130945633,38.8281348993837,7698
-106.093400526547,39.5925863076182,7703
-106.537851150215,39.0653458654178,7712
-106.685694793537,40.2364508615736,7718
-106.938624611979,39.2585164136077,7729
-106.351132523881,39.8037789600491,7731
-105.91660157676,39.617998977362,7743
-106.08942309924,38.8777090723226,7746
-106.026294431602,39.6851757708613,7754
-106.222357088841,39.735319606161,7774
-106.041642804364,38.6338867880891,7776
-106.601248941815,39.5607368677906,7784
-107.022316956213,39.9704114616929,7793
-106.571900402245,39.7398081256078,7794
-106.083517593626,40.1089525417366,7794
-106.125842899953,39.1390169579091,7799
-106.058800162834,38.9418149938077,7806
-106.645499180009,40.2844499928154,7809
-106.106651603451,39.6111908755873,7813
-106.169669712425,40.3996452645747,7820
-106.208310414949,39.5193657902041,7831
-106.428361843188,39.7511634785826,7834
-106.886819117158,39.6668976831837,7844
-106.188150366934,39.3940780265143,7855
-106.545119431373,39.1356435372911,7860
-105.755796833716,39.5019018950821,7865
-106.113449735418,39.0245377364313,7873
-105.871807002892,40.0002736185016,7887
-106.042436273442,39.5394702176707,7902
-106.159483994173,39.7409068037731,7903
-106.099716346182,39.8904737889741,7905
-107.206834368296,39.8232624496471,7915
-105.855047373006,39.3706535086895,7921
-105.574624834335,39.5409304881168,7922
-106.615547723418,39.0876777354469,7932
-106.380102291096,39.0562462668543,7933
-106.197875527795,39.2168749838832,7947
-106.658067035741,39.1411861412916,7951
-106.947671288656,38.7281928225842,7970
-106.636794829428,39.2240282326614,7970
-106.037621263623,39.3463435829647,7973
-106.888704278722,39.6633140406974,7973
-106.469559186494,39.9622764688873,7980
-106.210167915479,39.4414950553777,8008
-106.386490488601,40.3824247689708,8011
-105.611223374128,39.0226754703961,8027
-106.885636946111,39.6078406276565,8028
-106.862491713824,39.3484657314405,8029
-105.9719346113,39.1517290458345,8036
-106.222816911116,38.9433567645267,8037
-105.972718804434,39.6446777292447,8043
-105.808945149823,39.3619585582326,8054
-106.120048487937,39.2364332618546,8057
-106.771729086059,39.786706760332,8059
-106.219962530703,38.6016185952303,8062
-106.119283207127,39.3368223303247,8071
-106.388619404593,39.3379499790378,8084
-106.435726455935,40.0456857546996,8086
-106.904353994665,39.4458704976971,8100
-106.257694605147,38.7560926403926,8108
-106.058225626947,39.6003091883012,8112
-106.034740690639,39.5112153142671,8153
-106.572845608424,39.5778084601141,8160
-106.136970631276,39.2182887301501,8173
-106.447688690601,39.6130214372616,8178
-106.535117971937,39.251083870832,8186
-105.735887358551,39.705814186953,8187
-106.067996721386,38.9216522726141,8191
-106.175438090175,40.3835256115254,8195
-106.41620340534,40.0496634067265,8199
-106.210406897186,39.5013785421182,8212
-106.201164666383,39.7063617974787,8215
-105.76831729849,38.9566287445941,8217
-106.93946803599,39.5988293855707,8221
-105.763954031634,39.9279726261536,8232
-106.467216613458,39.6365186357929,8233
-105.834325754538,39.0489221129802,8233
-106.539060330333,39.5775893707087,8234
-106.057344813108,39.1844370024786,8240
-106.50590802663,39.0501337459605,8252
-106.566565549389,38.7920050654902,8253
-105.829488296431,38.8247242530798,8258
-107.088384081439,39.1913312728408,8260
-105.409247543412,39.2802684423954,8268
-106.909088971493,39.6732488531371,8270
-105.669137206656,39.2792804820148,8272
-106.112596171555,38.8723037964189,8283
-106.776293755395,39.282581039537,8317
-105.472776822947,39.1693765568827,8329
-105.728207510909,39.3522865112123,8343
-106.101359201103,38.6639662348671,8344
-106.11522858783,39.1114354020735,8365
-106.015837822766,39.8847107610935,8371
-105.409163662459,39.2504423100098,8387
-106.016152058059,39.4932878371405,8390
-105.494085336855,39.3061539167664,8391
-107.017351717057,39.5612305226983,8394
-105.560148800204,39.6931175097489,8397
-105.955744119961,38.8041823776068,8414
-106.106934552813,39.7170020219951,8417
-106.906424373872,39.8396845237012,8442
-105.677510719555,39.6602198881804,8446
-106.27549074707,39.1479637166512,8479
-105.962478623153,39.4531255023762,8481
-105.947010001698,39.2254891132264,8483
-106.011310119674,40.1924267393458,8490
-105.911417989373,39.4733593537678,8494
-106.54708083349,39.1856607776938,8505
-106.35830274256,39.4107603953554,8511
-106.093697348838,39.8013735506525,8519
-105.741418301668,39.869086506091,8521
-107.107931497613,39.2075802624953,8543
-106.328238722774,38.8568537923,8544
-106.812009395223,39.9148508893012,8558
-106.235012394928,39.2981906551363,8558
-106.723101069994,38.8381787866982,8564
-105.861054147707,39.397954673506,8573
-106.713238426577,39.7311830051749,8577
-105.836769364946,39.7364946986527,8598
-106.235384228624,39.096348451895,8616
-106.074927481739,39.8007204074354,8640
-106.405296112608,40.0180074656251,8660
-106.560798377857,39.4289273441679,8684
-105.954595821064,39.2450732201538,8687
-105.820439449717,39.3754696770826,8705
-106.522328284839,40.0787492670981,8711
-106.792611940657,39.3060901453602,8719
-106.016507557716,38.6948688217261,8757
-105.982955718544,39.2233177691439,8759
-106.673114846966,39.3611308202573,8764
-106.986026224502,39.7928279077041,8775
-106.720635530866,39.142561730665,8775
-105.608199307209,39.6473372840219,8782
-105.957199384987,39.5090849819444,8793
-106.627358196403,38.8084691230074,8813
-105.947387757148,38.8055526364168,8814
-106.40031284261,38.9352603122184,8820
-106.657660640448,38.9024300074,8835
-105.832757994588,39.8367386939713,8837
-106.810824355962,39.6377727602325,8851
-106.708830779795,39.9544608337039,8854
-106.45209799471,39.9910834957044,8857
-106.678547264869,39.5387361648648,8868
-106.619444198303,39.5464364288006,8900
-106.248664239426,39.1746748358268,8917
-106.345395825343,39.5352823121829,8923
-106.989919323876,39.5182392342842,8935
-106.003610316523,39.217082404093,8955
-106.770748219667,39.8439531977127,8968
-106.923882784341,39.9889074717558,8986
-105.431431023126,39.8654019205733,9014
-105.945213964222,39.2519866220638,9014
-106.419157483036,38.8115322057456,9020
-105.720916528608,39.0430358894185,9052
-106.912296667562,39.8504915567989,9071
-107.046758586575,39.897756382602,9084
-106.488034537977,39.6265916202788,9087
-106.869643099972,39.2809825482056,9097
-105.662928444627,39.5581494101919,9098
-106.495501601391,40.2002209592807,9104
-106.155459059363,39.0456904186833,9108
-106.191046972771,38.610103864997,9113
-106.436848912998,39.2468302685768,9123
-106.693542161647,39.392403025001,9125
-106.005810946861,39.6428583088109,9127
-106.784384880115,40.2977698250267,9128
-105.734359647648,39.4402288768333,9138
-106.238352708298,39.1211068623096,9151
-107.059647052581,39.3912866291986,9170
-106.457828013483,39.7238726929137,9185
-105.469245826553,39.4531763989486,9221
-106.452779182361,39.2652271887809,9232
-106.439763991142,39.2933720749012,9258
-106.906913296693,40.1309756522348,9277
-106.821877277661,39.1029480106165,9294
-106.029898021426,38.8939007114963,9306
-105.552056059454,39.8476280060945,9321
-106.089360375759,39.9077132394161,9339
-105.775193300236,40.063708014929,9358
-106.14039139326,39.5708755001822,9382
-105.84567595793,38.964151269757,9399
-105.864819325862,39.0792705180752,9419
-106.242762024578,39.7272009116876,9435
-106.650125752753,39.4982342448189,9437
-105.446687510256,39.3439809398888,9449
-106.230695890054,39.8849096050572,9458
-106.35913574655,38.9817259626863,9461
-106.848886019318,39.8544510933245,9473
-106.778439612284,40.0670355198634,9502
-106.862265840303,38.6446031090452,9535
-106.803011583844,39.0658138064434,9535
-106.236344245996,39.1408089037523,9537
-106.412041373748,39.6516500296663,9544
-106.992749980196,39.3068300906821,9562
-106.413367165626,39.0079833381868,9564
-107.009348155053,39.9286238428195,9588
-107.17733836875,39.4803310843519,9590
-106.145336071146,38.6668432468182,9601
-106.903686524602,39.4445765763016,9608
-106.116735927783,39.6284027332629,9661
-105.893771675809,39.8973445572047,9673
-106.893022217587,39.4237531941696,9685
-105.935565762471,39.4978384512256,9728
-105.583683344311,39.8720010026971,9740
-106.245620279992,38.7375638928765,9759
-106.445075189618,39.0367107578014,9766
-105.736817637584,39.5858694602169,9829
-106.594553252212,38.5826772556381,9861
-106.350131548918,39.0243271597566,9866
-106.221812346947,39.1363148993068,9910
-106.979501161258,40.0394064342922,9937
-106.528206258288,40.1706220675013,9947
-106.159601443127,39.9634250437648,9953
-105.464363078326,39.679210666316,9967
-106.610119439749,39.5063387115786,9973
-106.522250510214,39.5545162289108,10018
-105.642547304262,39.9051010923015,10020
-106.811746362706,39.4804013654614,10045
-106.237526474863,39.414696903534,10057
-106.136803610564,38.9586529815341,10062
-106.522122539731,39.5723180686679,10115
-106.709218094582,39.2157678425927,10131
-105.945828463034,40.0072739239764,10160
-106.667973156655,38.861812847946,10200
-106.449642450423,39.049552146043,10211
-106.032593405067,39.5931342263568,10222
-105.63032811723,39.5740956598672,10238
-105.510193777304,39.6624748540225,10318
-105.721445651259,38.87093645683,10368
-106.481325942608,39.743614743814,10379
-105.908770736835,39.0037184259437,10393
-107.165177006056,39.094496016656,10413
-106.240183241336,38.8927937763098,10415
-106.944620883768,40.0136555632401,10437
-106.866834657975,40.0834643455477,10450
-106.156311777696,39.4136789766452,10463
-106.184074657098,40.0659415433091,10481
-106.425376986981,38.6999056430009,10544
-105.830606171836,38.6714144990918,10582
-105.947264076456,39.6306345172657,10603
-105.845513290243,39.5299686240146,10636
-106.799886826468,39.0415400783041,10711
-106.500348605218,39.5164825107306,10759
-107.061516539139,39.5916122362677,10774
-106.065828122749,39.2936465091655,10797
-106.578647795598,39.1169576963275,10806
-106.31925718023,39.4632828038387,10845
-106.214240975205,39.303172253274,10966
-105.981384724416,39.0153230360525,11032
-106.825993843685,39.4351171000539,11032
-106.402601022095,39.2283301821496,11044
-106.073966360309,39.9699984560447,11080
-106.268408374616,39.4241490019683,11118
-105.869714635783,39.1102643177313,11147
-105.963186683846,39.5192835122222,11156
-105.583762328669,39.0681460456636,11172
-106.398688956729,39.3962614448878,11227
-105.821454839323,40.261509754108,11276
-106.425859391312,39.2727014545596,11350
-106.737624723217,39.5835247310711,11416
-106.409271942944,39.7002587226949,11437
-106.656005509435,39.7271484357884,11481
-105.814804532838,39.2969485795487,11503
-105.826832447635,39.8730120485142,11572
-106.957838478683,39.1571728063216,11703
-105.707905295649,39.0022933961183,11733
-106.64020683295,38.6408583673754,11832
-106.377855133278,39.6692908000936,11887
-106.566908221004,39.8199434201158,11900
-106.623285576617,39.1621554306464,11965
-106.551312941046,39.2129528827431,11986
-106.469298852552,38.9506625468149,11998
-106.291254866403,39.9076528463104,12022
-106.315455325542,39.3030616357145,12086
-106.559244959301,39.6782825921652,12515
-106.018245383183,39.5511618090452,12779
-106.375390791691,38.9473721775635,12804
-106.410720470735,39.034242281201,12822
-105.91945045846,39.2523979676319,12860
-106.460819285494,38.9311462560102,12952
-106.817755715546,38.9853378155499,13248
-106.748341739058,40.1342306842003,13280
-106.531423896115,40.1415363170438,13380
-106.442724733965,39.2024188020014,13668
-106.169010978326,39.076804039526,14037
-106.561001324967,38.7784641084728,14163
-106.183904985059,39.3964108559463,15010
-108.859347674284,44.5405550648121,17644
-109.326086671791,43.436015647896,17644
-108.984355083188,44.3689548242783,17646
-108.787895750382,44.2141388069166,17652
-108.625165254444,44.6408673655243,17652
-108.733250428814,44.9539361400413,17656
-108.899709456834,44.5539404415911,17661
-109.664941327106,44.3582957610958,17664
-108.501103830926,43.6399969300917,17668
-108.349707536826,44.5776695450778,17669
-108.341799433711,44.2163335947285,17670
-108.395973150858,43.7815113725927,17671
-108.989878237225,44.9398587982443,17674
-109.321891100267,44.0353512383565,17676
-109.170160184946,44.9728469396927,17676
-108.77415197427,43.6231614210459,17679
-108.994526779051,44.5025736569949,17685
-108.594200847352,43.9353638286132,17687
-108.796170413805,43.4861938193827,17689
-108.623065897575,44.4774072015502,17690
-109.469080308508,43.510452423592,17695
-109.444234160867,44.3166100092684,17703
-109.055649140303,44.8168466309642,17704
-108.603218138328,43.4404332324513,17705
-108.085213969486,44.5738034737284,17708
-108.750333846497,43.5664409137581,17709
-109.041709828429,43.4874259827468,17710
-108.426289733139,44.4364055902752,17719
-109.310194751309,44.3646412066871,17721
-109.682787190033,44.4912237094421,17724
-109.116878765122,43.5206872603812,17724
-109.035744494447,43.8327604429569,17724
-109.381864718328,43.9893088873473,17730
-108.582388392058,44.6436940707294,17731
-109.292063096896,44.5719673462951,17732
-108.252278146578,44.0472019406733,17733
-108.997739679576,44.5208517321091,17736
-107.834820330528,44.0535468454463,17737
-108.564035842623,45.0291057701045,17743
-109.01164070965,44.6733537680949,17743
-108.968081886404,43.5765773588556,17745
-109.507695232626,44.3365943804196,17746
-109.071193430151,44.3841945395799,17749
-109.042616438223,44.4439102421663,17749
-108.247222558267,44.4379432563087,17750
-109.556644485968,43.9370836305222,17752
-108.837506405875,44.4619341668332,17752
-108.653895723879,43.3694359278284,17758
-109.300843126538,44.7291681104652,17758
-108.444606077146,44.4374930484093,17760
-109.317795888935,43.7421796501577,17760
-108.301362078137,44.3919699643444,17763
-108.339737879493,44.6861947223819,17769
-107.975896091199,44.6571671079252,17772
-108.100617433023,44.1224667091742,17777
-108.418575977454,44.3067261548782,17780
-109.493866940699,43.6709251850909,17781
-108.439627580312,43.9554886144588,17782
-109.168409623635,44.2871688811264,17782
-109.134708223353,44.2886060526494,17784
-109.288240081013,43.8783276696642,17785
-108.846510290961,43.8881309090547,17787
-108.82712072864,43.9353777155638,17788
-108.911432951224,45.1541144982549,17790
-108.659753966205,44.1220864766163,17797
-109.215797036254,43.4782657389009,17799
-109.370881312824,44.551611396323,17799
-109.385948808433,43.861444219024,17800
-109.525050487204,43.8131646571675,17805
-109.62432362451,44.6906616173088,17806
-108.692991343269,43.688290346684,17809
-107.954799072214,43.9127209789508,17820
-108.771420095409,44.3346009367039,17835
-108.83755495273,44.4772101884416,17836
-108.288142866233,44.3117014932875,17837
-108.999451320276,43.8736059309586,17849
-108.977688186328,44.125569329821,17852
-109.406585177875,44.4575259277442,17853
-109.267406266078,44.1248375250783,17855
-109.12309918285,44.5716515541092,17860
-108.964195754561,44.5901894715561,17861
-109.462892279769,43.6608674720942,17865
-109.077937181267,43.7478864917615,17866
-108.468306042537,44.6887011589464,17867
-107.806690507427,44.2218313309767,17869
-108.661984250919,43.609820931155,17869
-108.198326365817,43.5544277440288,17871
-109.132237450002,44.8357116751283,17872
-108.478565147107,44.8212220199647,17879
-108.121955268394,44.8940224010389,17895
-109.11925290188,44.7498338134049,17895
-109.385258601995,44.3279191796377,17902
-108.621605908324,44.149018077708,17903
-107.222946025076,39.4948150009637,17905
-108.433621521247,44.0143503137488,17905
-109.442401401042,43.7832139299696,17905
-108.498463294791,44.2669139632687,17907
-109.255135296942,43.7801020994537,17914
-108.801007965151,43.8416431474703,17920
-107.965379037282,44.1434443482488,17922
-108.776750306944,44.3255680065404,17922
-109.657986641536,43.9832809089284,17924
-109.189269626989,43.8928520397425,17932
-108.473831263666,44.3412326230415,17935
-108.531921920576,44.1753095194955,17937
-108.354535770754,44.3760695580059,17939
-108.906147102409,44.0441257154994,17941
-109.272659217149,44.0030328720676,17944
-109.366075564344,44.4329781768927,17946
-108.645499218306,44.3610006919165,17967
-108.6134594853,43.9947006146794,17969
-109.083916459522,44.3923594677536,17973
-109.149615713123,44.0327413222921,17974
-108.477201328508,43.6795452927356,17975
-109.273125839708,44.5979226635637,17976
-108.823873408576,43.817542574735,17978
-108.338552553927,44.6837379786152,17981
-108.39848554031,43.7281338999132,17981
-108.44592391709,43.9960102588113,17987
-108.034818595415,44.4745115170417,17988
-108.842332273226,44.2279011353401,17994
-108.567425951325,44.2241392705379,18003
-108.202854680614,44.4612811017866,18005
-109.303198792507,44.2049477515126,18007
-108.583519296658,45.1299644758335,18012
-108.896968641338,45.1192178607786,18014
-109.493152696303,43.7822957476427,18014
-108.35569991251,44.4336844682115,18015
-108.33943838684,44.9720187364384,18022
-109.070598706467,44.1435517110495,18028
-109.328987564184,44.0573761168514,18029
-109.689802579946,44.4040322137988,18036
-108.752072600303,43.4728815074845,18039
-109.445288422155,44.3775194710818,18044
-108.66873023709,43.7083456097376,18046
-108.12985567931,43.9349059580215,18048
-109.198490151,44.6612510233515,18048
-109.296280172145,44.3758903749599,18049
-108.493467129635,44.5427041389735,18050
-109.497233562286,43.882106451807,18051
-108.782823930006,44.377569018368,18051
-108.659664917509,43.7493387067219,18061
-109.206132692787,44.648248799235,18062
-109.474753192287,43.796682780105,18073
-108.663609045081,44.0953573897918,18076
-108.443196753507,44.4293401313805,18078
-108.7067966732,44.1404227199344,18097
-108.698540678692,43.4404972351856,18098
-108.156253428276,44.3683273996256,18098
-108.450218572492,44.3936996286849,18099
-108.597913666093,44.7492433159054,18102
-108.958703405265,43.8512997055162,18102
-108.837213798089,44.202154665596,18116
-108.125437993586,43.8536768841697,18131
-109.080874443264,44.291771375686,18137
-109.083960715494,43.753776286513,18144
-109.573114456567,44.0423515694972,18146
-108.917820850995,43.8954163674713,18150
-109.262299378036,44.031260201031,18157
-109.014723951833,43.848676975003,18161
-109.2154984541,43.8313655858328,18166
-108.500496437338,44.2754260902094,18166
-108.350057128311,44.9683682434886,18172
-108.640812585419,43.2576179843891,18176
-108.256468726521,43.7424150493523,18182
-109.278876101283,44.9646082450312,18185
-108.663707571855,44.1604950876388,18195
-108.624901875554,44.097266899197,18201
-108.544046771487,43.9927010389232,18204
-108.615629324354,45.1199661246327,18204
-108.294184238249,43.6313553024839,18206
-107.877099824283,44.413231341577,18212
-108.768372706161,43.9324796835591,18214
-108.711037643626,44.1533938525889,18221
-108.657648756814,44.7652091453511,18221
-109.012310232992,44.496528228663,18225
-107.972090094448,44.4877190359669,18231
-108.572414724587,43.9321686524703,18234
-108.427459911493,44.832628641359,18236
-108.797649080178,44.0909605219858,18236
-108.242385555284,43.6312841143553,18244
-109.251803666731,44.8483658732091,18252
-108.572029426843,44.2923066501469,18257
-108.404598727552,44.9454003548231,18259
-109.04210965552,44.2316918606134,18260
-109.398088449029,44.3618210656522,18261
-108.102409930344,43.8167382715106,18264
-108.911922646022,44.1535965176449,18280
-109.457864663346,43.5149190318914,18292
-108.47376021316,44.6359759366387,18297
-108.433365652935,44.1649339064947,18298
-108.783348879497,44.8134071223998,18308
-108.809793633728,44.6399671166371,18325
-109.349709344844,44.0292897057941,18332
-109.011576858544,43.9123839057308,18334
-108.192809981896,44.6584843244618,18334
-108.672001017636,44.0714349358638,18335
-108.280606952613,44.6881071199236,18339
-108.869987609214,44.3292517911032,18345
-108.896739422233,44.3211763730331,18345
-108.141015656092,44.0289596940374,18352
-108.745573060291,44.3871175505396,18357
-108.398318027609,44.0011403576606,18359
-108.376313485754,43.7567561232918,18359
-109.556341486885,44.6044921476885,18361
-108.377916237474,43.7151198112568,18361
-108.457507241246,43.9449888562891,18362
-108.747344981935,44.2151100650842,18368
-108.775401972402,44.8175723165112,18370
-108.694609846892,43.7301104888503,18371
-109.265824427352,44.6672564814195,18373
-108.452367525792,43.9428730245752,18380
-109.299790581708,44.0478189380508,18405
-109.481687544405,43.8744161637344,18410
-108.841098501751,44.1492411096159,18413
-108.794125411041,44.8653261312246,18413
-109.139231273225,43.6745631439449,18415
-109.590917198887,44.0470698753281,18418
-108.12521330421,44.5795603778313,18424
-108.56902578197,44.9220497619893,18431
-108.790305838671,44.5714457596707,18433
-108.740961785309,43.8173156118157,18434
-109.431471758702,43.8776862462838,18436
-108.434438170397,44.0687765780941,18436
-108.714482592992,43.8496861919839,18446
-108.17316675537,44.6183619471909,18448
-109.186973271901,43.5112841189116,18465
-108.960192274842,44.012293504283,18466
-108.577742307414,44.8177214423462,18482
-109.262469852403,43.7615294134757,18490
-109.357412943464,44.3811565881062,18497
-108.593182362572,44.0643886978479,18498
-109.366164134857,43.7757160295847,18500
-108.192941629728,44.643045078746,18507
-108.559365180271,43.5639156071946,18511
-108.89724735036,44.2863764567322,18516
-108.903925798515,44.6667351033766,18518
-107.930868718381,43.8003739798241,18528
-108.427192741841,44.6183489116538,18539
-108.240802694187,44.6360850190747,18541
-108.858390291488,45.2070752494808,18544
-108.64012968918,43.8832447270237,18553
-108.634420452171,44.2231289560459,18554
-108.775505480041,44.2599321765125,18555
-108.290427686833,43.7499576201176,18559
-108.679456489606,43.5997509911037,18565
